id,worker_id,job_detail_id,added_by,status,created_date,updated_date,created_by,updated_by
2cda7de0-5aab-40a0-b513-720d22e0bf04,e1b924eb-892f-4916-8eae-b0474943deda,87e87cf5-bcce-4b20-9a42-636b691dcc7d,c8367fc3-d459-4b83-b48b-37521e6d4795,INTERVIEWING,2023-12-13 11:17:05,2023-12-13 11:17:05,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
2cf5748d-15a2-456c-aa25-dc7be0a31034,8a251f2b-92ec-4363-ac52-5e59c5755d05,3552a2dd-2b01-40f4-8c61-1e1a09ff752e,8a251f2b-92ec-4363-ac52-5e59c5755d05,COMPLETED,2024-02-20 11:30:18,2024-03-04 04:56:12,8a251f2b-92ec-4363-ac52-5e59c5755d05,8a251f2b-92ec-4363-ac52-5e59c5755d05
2d3623e5-2a65-4879-b4db-898a148428a2,f60a410a-90b9-496e-a2bd-98a380918b68,3292cfb9-6fe7-4a65-b387-0e9eeff69fac,476dee15-d552-4120-b525-30cb64f97eee,TERMINATED,2023-08-04 13:44:46,2023-08-04 14:04:04,476dee15-d552-4120-b525-30cb64f97eee,476dee15-d552-4120-b525-30cb64f97eee
2d6aa7e6-2245-4a96-b60e-4b954a6cd9b4,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,856b8e69-8f45-4cf7-8e0e-8a89c1fe0885,61703f25-0098-4ed7-bc9f-e8f65e8953f8,OFFER_REJECTED,2024-06-14 05:55:16,2024-06-14 05:55:37,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
2d7e0d75-c030-42aa-89e8-5216c8198adc,33b084f8-5018-401d-a23e-352419099be5,d24e512e-cb33-48fe-90da-cf3ff94fee99,33b084f8-5018-401d-a23e-352419099be5,INTERVIEWING,2024-03-28 04:23:34,2024-03-28 04:24:08,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
2eaf768d-4ac4-4691-a70a-771b24774ce1,1ec5afe3-043f-45dd-8f4c-7a84d55db398,8fbcbff1-64ff-458a-9397-341c916c7bd5,1ec5afe3-043f-45dd-8f4c-7a84d55db398,CANCELLED,2024-02-16 06:35:31,2024-02-16 08:43:48,1ec5afe3-043f-45dd-8f4c-7a84d55db398,1ec5afe3-043f-45dd-8f4c-7a84d55db398
2ebc22f5-8898-4fa2-ae2f-dc78fab6ef2b,84535435-bae3-4683-844d-6baeef2006db,506cce63-663d-4390-b313-149cb5630551,84535435-bae3-4683-844d-6baeef2006db,HIRED,2024-03-28 13:15:27,2024-03-28 13:30:48,84535435-bae3-4683-844d-6baeef2006db,84535435-bae3-4683-844d-6baeef2006db
2ef9de77-707d-485e-b36c-88fbfd3e3459,c0f45f6f-019e-4730-935a-008177050ae9,01e0db0c-c0df-43a1-86e2-5fecf418829f,b91189e3-47b3-44b1-a685-0252e97c7d1c,SHORTLISTED,2023-08-04 05:18:23,2023-08-04 05:18:28,b91189e3-47b3-44b1-a685-0252e97c7d1c,b91189e3-47b3-44b1-a685-0252e97c7d1c
2f70e7a8-3ca9-4bda-8764-1d65d2a6007f,8a251f2b-92ec-4363-ac52-5e59c5755d05,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,c8367fc3-d459-4b83-b48b-37521e6d4795,TERMINATED,2023-08-11 09:37:55,2023-08-11 09:42:35,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
30f999e5-f188-4330-9a4a-062250bd017b,9e11456c-f0f6-48c7-9cbf-6f4447379727,b0a9be3f-c9a7-45c3-a263-86490762d5a5,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFER_REJECTED,2024-02-19 11:01:39,2024-02-19 11:03:31,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
31574ee2-359b-4508-9548-5433a3a73b50,1825fbea-7e33-498e-8cda-2020a840633a,ceaa2e1a-cea1-472f-845f-339a71a53439,1825fbea-7e33-498e-8cda-2020a840633a,UNSHORTLISTED,2023-09-29 10:58:29,2023-09-29 10:58:29,1825fbea-7e33-498e-8cda-2020a840633a,1825fbea-7e33-498e-8cda-2020a840633a
31a1ce5e-1845-4cf3-ba2a-c839fe897ece,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,bf243b4d-1325-485f-b658-76fe3c0d70ab,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,OFFERED,2024-04-16 11:50:20,2024-04-17 06:29:58,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,c9a92ec3-4ed8-4db2-b186-cb54e9864a29
323a5b04-7a88-4c6a-9e5a-d265fd92a385,b620ff42-4844-4443-be24-3e72f1e9dd32,e732fd82-89c9-4daa-bbad-37f395e5e732,b620ff42-4844-4443-be24-3e72f1e9dd32,DECLINED,2025-04-17 11:56:13,2025-04-17 11:58:04,b620ff42-4844-4443-be24-3e72f1e9dd32,b620ff42-4844-4443-be24-3e72f1e9dd32
332cd108-628a-4bd9-b799-959a54ff2e7e,159430f6-743d-4d53-b3fb-0a18f95a7f2e,01e0db0c-c0df-43a1-86e2-5fecf418829f,159430f6-743d-4d53-b3fb-0a18f95a7f2e,UNSHORTLISTED,2024-08-22 09:44:14,2024-08-22 09:44:14,159430f6-743d-4d53-b3fb-0a18f95a7f2e,159430f6-743d-4d53-b3fb-0a18f95a7f2e
3347573b-0e07-44a4-ae62-698656ff086f,9e11456c-f0f6-48c7-9cbf-6f4447379727,7bcff49f-1a4b-43be-8a49-cb4b3d1d3be9,9e11456c-f0f6-48c7-9cbf-6f4447379727,INTERVIEWING,2024-08-22 05:36:42,2024-08-22 05:37:11,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
335eb591-222a-4781-b70a-b30c05477f14,dd272510-abea-4d7c-989b-4bce3091cca2,86d29af1-de2d-4484-855b-f6484d6cacc4,dd272510-abea-4d7c-989b-4bce3091cca2,HIRED,2024-06-20 04:52:19,2024-06-20 04:55:26,dd272510-abea-4d7c-989b-4bce3091cca2,dd272510-abea-4d7c-989b-4bce3091cca2
336226b7-09e6-4d96-92cd-4dbbe9e8c27c,24bccd07-e5db-4d55-8d52-eb60defe09f6,561d761a-3417-49bf-9ef9-fa50dbf01465,61703f25-0098-4ed7-bc9f-e8f65e8953f8,SHORTLISTED,2024-04-24 06:13:59,2024-04-24 06:15:19,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
34ca26fb-777b-4c19-87ac-d60bdee247cb,54fea194-4220-40ff-83dd-00c5a946dc25,8fbcbff1-64ff-458a-9397-341c916c7bd5,54fea194-4220-40ff-83dd-00c5a946dc25,CANCELLED,2024-02-16 06:21:15,2024-02-16 08:43:48,54fea194-4220-40ff-83dd-00c5a946dc25,54fea194-4220-40ff-83dd-00c5a946dc25
35175553-7882-42e3-9612-aae861584ea0,54fea194-4220-40ff-83dd-00c5a946dc25,9f5625af-8059-4d74-aeaa-e8a1afe37f62,54fea194-4220-40ff-83dd-00c5a946dc25,HIRED,2024-06-11 07:21:03,2024-06-11 08:39:27,54fea194-4220-40ff-83dd-00c5a946dc25,54fea194-4220-40ff-83dd-00c5a946dc25
3540a893-96dc-4205-add9-9a0de87c79cf,dd272510-abea-4d7c-989b-4bce3091cca2,0db26a65-855d-4144-9675-529bd899b84b,61703f25-0098-4ed7-bc9f-e8f65e8953f8,OFFERED,2024-06-10 12:17:50,2024-06-10 12:24:46,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
35f24c96-7630-4139-af76-cd594d0c477f,9e11456c-f0f6-48c7-9cbf-6f4447379727,17cb0d77-8169-4f01-a7bd-e019cf08d7eb,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFERED,2024-02-15 11:54:40,2024-02-15 11:55:50,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
3771835b-4d45-4d8f-91aa-40da94335c6e,9e11456c-f0f6-48c7-9cbf-6f4447379727,725c372a-2770-4658-82e4-824534bd4105,9e11456c-f0f6-48c7-9cbf-6f4447379727,COMPLETED,2024-03-19 11:17:50,2024-04-05 06:50:38,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
382836dc-c20d-4af3-aa78-807b787daf85,0c36a187-4358-49d8-96da-a03c74687490,59dc48be-d1f9-4bdb-a75c-084d55bd54c2,0c36a187-4358-49d8-96da-a03c74687490,OFFERED,2024-06-14 10:29:52,2024-06-14 10:30:27,0c36a187-4358-49d8-96da-a03c74687490,0c36a187-4358-49d8-96da-a03c74687490
3869fd71-5e01-42ed-a085-7e45efc42250,ea8d9856-029d-4071-8305-def44004aca8,a9378388-3310-4ab4-a858-e83c65de8fe9,ea8d9856-029d-4071-8305-def44004aca8,OFFERED,2024-03-27 11:45:10,2024-03-27 11:50:23,ea8d9856-029d-4071-8305-def44004aca8,ea8d9856-029d-4071-8305-def44004aca8
38739d6e-798a-4794-a4e9-0a982bb8a6ea,8d250d37-5fe6-4b9c-b0cd-10fc41594c05,00a19bb0-189c-442e-afee-3eef3a97801c,c8367fc3-d459-4b83-b48b-37521e6d4795,UNSHORTLISTED,2025-05-14 06:00:41,2025-05-14 06:00:41,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
38d556d6-4b0d-49cd-b028-e7b80b4c0c10,9e11456c-f0f6-48c7-9cbf-6f4447379727,d24e512e-cb33-48fe-90da-cf3ff94fee99,9e11456c-f0f6-48c7-9cbf-6f4447379727,INTERVIEWING,2024-02-26 11:41:16,2024-02-26 11:42:00,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
39067345-2c67-4155-ab45-35fa44c87097,9e11456c-f0f6-48c7-9cbf-6f4447379727,0ecd582e-5e7d-4232-a40d-884d8aa66240,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFERED,2024-06-03 11:03:50,2024-06-03 11:04:37,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
3940ab67-92fa-4c28-af42-0f2c054047d0,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,67bd3bbe-0a5f-4667-ac3e-0cca69863c8f,61703f25-0098-4ed7-bc9f-e8f65e8953f8,UNSHORTLISTED,2024-08-22 10:42:57,2024-08-22 10:42:57,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
3967617f-b568-42b2-bd7e-2d1850b9f571,67ef48a7-3430-4c29-873e-75cee189c472,804a44e7-7b23-4eba-bdaa-619fe80ccbf5,67ef48a7-3430-4c29-873e-75cee189c472,HIRED,2024-03-13 09:02:24,2024-03-13 09:03:39,67ef48a7-3430-4c29-873e-75cee189c472,67ef48a7-3430-4c29-873e-75cee189c472
3a16e29c-2412-42ad-9d41-8293b23f8ced,8a251f2b-92ec-4363-ac52-5e59c5755d05,d44e89c6-cced-4c35-96a9-c79783bee301,8a251f2b-92ec-4363-ac52-5e59c5755d05,HIRED,2024-04-26 06:19:51,2024-04-26 06:22:19,8a251f2b-92ec-4363-ac52-5e59c5755d05,8a251f2b-92ec-4363-ac52-5e59c5755d05
3bc2747d-f4dc-405b-8fb3-f994fb62ffd8,67ef48a7-3430-4c29-873e-75cee189c472,561d761a-3417-49bf-9ef9-fa50dbf01465,61703f25-0098-4ed7-bc9f-e8f65e8953f8,HIRED,2024-04-24 05:58:10,2024-04-24 06:03:47,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
3ca204ec-74a9-486b-9001-827c5fe52012,dd272510-abea-4d7c-989b-4bce3091cca2,429f0123-a4ef-4acf-9129-c6dbb5d31458,61703f25-0098-4ed7-bc9f-e8f65e8953f8,OFFERED,2023-08-24 05:42:33,2023-08-24 05:42:57,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
3d569295-29a2-491f-a40f-71f5ec640cc0,9cab028f-1a46-4c3a-bcc6-9bc4bb67b8b0,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,476dee15-d552-4120-b525-30cb64f97eee,TERMINATED,2023-08-04 12:42:05,2023-08-11 06:52:03,476dee15-d552-4120-b525-30cb64f97eee,476dee15-d552-4120-b525-30cb64f97eee
3e156ef9-96f0-4e9d-9f82-eae8322b50d6,159430f6-743d-4d53-b3fb-0a18f95a7f2e,ae6e660d-f6c0-4ee5-a29c-ddcabd3e805c,159430f6-743d-4d53-b3fb-0a18f95a7f2e,UNSHORTLISTED,2024-08-22 08:55:10,2024-08-22 08:55:10,159430f6-743d-4d53-b3fb-0a18f95a7f2e,159430f6-743d-4d53-b3fb-0a18f95a7f2e
3f653bb2-9ce5-4d4c-a76a-196588a628bf,9e11456c-f0f6-48c7-9cbf-6f4447379727,f5b1ce67-7ba9-4273-b46c-be19cdbee1aa,9e11456c-f0f6-48c7-9cbf-6f4447379727,HIRED,2024-01-24 06:42:11,2024-01-24 06:43:43,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
3fd0d51a-8883-405e-95dd-a470dcc80f76,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,561d761a-3417-49bf-9ef9-fa50dbf01465,61703f25-0098-4ed7-bc9f-e8f65e8953f8,HIRED,2024-04-24 04:06:31,2024-04-24 04:09:20,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
40e75bb8-c398-4b25-a7ec-f7fee171c384,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8637554-4817-4baf-826c-d844d7a7d8f8,9e11456c-f0f6-48c7-9cbf-6f4447379727,HIRED,2024-06-19 04:16:15,2024-06-19 04:17:37,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
40ffc4de-e4a8-42ea-9565-c304d91b1330,9e11456c-f0f6-48c7-9cbf-6f4447379727,404c74b5-0e61-4425-8ffd-28e53e013210,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFER_APPROVED,2024-06-19 11:09:52,2024-06-19 11:10:52,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
413d76b4-f22f-46a0-be74-d2be7be70538,33b084f8-5018-401d-a23e-352419099be5,c323a2d7-481a-4436-9187-ea831f4106e4,33b084f8-5018-401d-a23e-352419099be5,SHORTLISTED,2024-08-23 09:45:01,2024-08-23 09:49:37,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
41b8ee43-7bfb-4dc0-af58-2ae29e351b69,1ec5afe3-043f-45dd-8f4c-7a84d55db398,32dae982-15b9-4e6b-9ae7-27f14001e7a2,1ec5afe3-043f-45dd-8f4c-7a84d55db398,CANCELLED,2024-02-22 09:04:09,2024-02-22 09:13:40,1ec5afe3-043f-45dd-8f4c-7a84d55db398,1ec5afe3-043f-45dd-8f4c-7a84d55db398
42203dd0-1498-4c3b-9dec-1a576c0c9ce5,dd272510-abea-4d7c-989b-4bce3091cca2,c8637554-4817-4baf-826c-d844d7a7d8f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,SHORTLISTED,2024-06-19 04:23:41,2024-06-19 04:24:25,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
4280767a-5869-4460-8b82-49a9ea977b18,33b084f8-5018-401d-a23e-352419099be5,86bb53d8-36db-4f99-969b-fc618fe0a061,33b084f8-5018-401d-a23e-352419099be5,HIRED,2024-08-05 11:15:51,2024-08-05 11:16:02,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
436a7850-80e5-4072-905b-c94999e8751f,ea8d9856-029d-4071-8305-def44004aca8,59bc94d7-81b3-41af-95c8-62c79dc32809,ea8d9856-029d-4071-8305-def44004aca8,INTERVIEWING,2024-07-08 11:01:27,2024-07-08 11:10:28,ea8d9856-029d-4071-8305-def44004aca8,ea8d9856-029d-4071-8305-def44004aca8
43fe3fa0-9c5e-4fb1-a2fa-3235132de7f5,9e11456c-f0f6-48c7-9cbf-6f4447379727,630cf651-bb81-4e17-b586-71370333468b,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFER_REJECTED,2024-06-19 04:35:45,2024-06-19 04:36:19,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
4455e81b-f6ae-43ff-91fd-c16aa294365f,a877c83c-637c-4b7b-8e74-6705e8ca084d,3552a2dd-2b01-40f4-8c61-1e1a09ff752e,a877c83c-637c-4b7b-8e74-6705e8ca084d,COMPLETED,2024-02-20 11:16:48,2024-03-04 04:56:12,a877c83c-637c-4b7b-8e74-6705e8ca084d,a877c83c-637c-4b7b-8e74-6705e8ca084d
449efd5c-9cac-45d3-93c9-0c0a3a0af69d,33b084f8-5018-401d-a23e-352419099be5,9b09d8e6-ded8-439f-9b14-6e706eb8c6d4,33b084f8-5018-401d-a23e-352419099be5,SHORTLISTED,2024-06-19 09:48:49,2024-08-13 10:03:40,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
449fcf96-6061-4670-a757-4c4575aa2d8b,afec7c30-aba6-47b6-b5b6-e98f07f34f82,b640e1c1-a6d3-4efb-8593-7782017a7ec3,afec7c30-aba6-47b6-b5b6-e98f07f34f82,INTERVIEWING,2025-04-17 05:03:52,2025-04-17 05:04:17,afec7c30-aba6-47b6-b5b6-e98f07f34f82,afec7c30-aba6-47b6-b5b6-e98f07f34f82
453c0f85-144c-422b-9056-66303e5e40a9,9e11456c-f0f6-48c7-9cbf-6f4447379727,d4d8a0fe-0557-4d2f-a386-b2e919571e4c,9e11456c-f0f6-48c7-9cbf-6f4447379727,HIRED,2024-06-11 05:53:57,2024-06-19 10:54:01,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
455c7669-96ba-4256-9dbc-9968940f021d,dd272510-abea-4d7c-989b-4bce3091cca2,027f3513-ce7a-4d5d-8ff2-335435b19bc0,dd272510-abea-4d7c-989b-4bce3091cca2,HIRED,2024-04-11 11:19:19,2024-04-11 11:25:00,dd272510-abea-4d7c-989b-4bce3091cca2,dd272510-abea-4d7c-989b-4bce3091cca2
463f06da-be47-4959-ae87-1d03e6aa3139,1ec5afe3-043f-45dd-8f4c-7a84d55db398,86d1a2c9-ffe6-41ac-8ad8-943ddebd33c5,1ec5afe3-043f-45dd-8f4c-7a84d55db398,OFFER_APPROVED,2024-02-21 05:15:32,2024-02-21 05:19:06,1ec5afe3-043f-45dd-8f4c-7a84d55db398,1ec5afe3-043f-45dd-8f4c-7a84d55db398
46a181cb-c514-467f-916d-50bf50f27b09,03,01e0db0c-c0df-43a1-86e2-5fecf418829f,b91189e3-47b3-44b1-a685-0252e97c7d1c,SHORTLISTED,2023-08-04 05:18:22,2023-08-04 05:18:30,b91189e3-47b3-44b1-a685-0252e97c7d1c,b91189e3-47b3-44b1-a685-0252e97c7d1c
48667634-6f4c-4ad5-b5ed-2c159b5e4298,ea8d9856-029d-4071-8305-def44004aca8,eb87cfa9-7775-46f4-adc0-5b49ade2cc25,ea8d9856-029d-4071-8305-def44004aca8,HIRED,2024-08-21 08:45:12,2024-08-21 08:45:46,ea8d9856-029d-4071-8305-def44004aca8,ea8d9856-029d-4071-8305-def44004aca8
48921ed9-27a1-4a3b-8750-7e816ac8b89e,ef02e5cb-c9bd-4a91-9220-ad8ceb45b4b9,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,c8367fc3-d459-4b83-b48b-37521e6d4795,TERMINATED,2023-08-21 11:01:30,2023-08-22 16:15:19,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
4895df05-e5cf-47cb-957f-e1247b932535,44915c19-af43-4341-a5d6-c8dda2695585,0351918c-467d-460c-8425-870c27b2da74,c8367fc3-d459-4b83-b48b-37521e6d4795,INTERVIEWING,2023-08-07 14:12:06,2023-08-08 09:29:13,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
48b30baf-9474-4b19-82e3-2ee23c68c676,9e11456c-f0f6-48c7-9cbf-6f4447379727,13978ac1-e2d1-43c7-bc76-67d92a8cf0ee,9e11456c-f0f6-48c7-9cbf-6f4447379727,OFFERED,2024-06-25 10:34:57,2024-06-25 10:35:40,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
4c5f7767-7a33-4572-bd34-f5ba9558bc4c,84535435-bae3-4683-844d-6baeef2006db,d4d8a0fe-0557-4d2f-a386-b2e919571e4c,84535435-bae3-4683-844d-6baeef2006db,INTERVIEWING,2024-06-11 07:24:38,2024-06-13 08:48:35,84535435-bae3-4683-844d-6baeef2006db,84535435-bae3-4683-844d-6baeef2006db
4d13254a-7c54-4082-bf97-5860e0400778,a877c83c-637c-4b7b-8e74-6705e8ca084d,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,18c191bf-3acf-42b7-a6f9-269d629dd762,TERMINATED,2023-08-11 08:54:27,2023-08-11 08:55:14,18c191bf-3acf-42b7-a6f9-269d629dd762,18c191bf-3acf-42b7-a6f9-269d629dd762
4dba0299-326c-47ad-9f4b-2e9ebb837101,1825fbea-7e33-498e-8cda-2020a840633a,163cb3d1-5617-4f58-ba89-77569c13ee0f,1825fbea-7e33-498e-8cda-2020a840633a,OFFERED,2023-08-31 12:41:00,2023-08-31 12:41:33,1825fbea-7e33-498e-8cda-2020a840633a,1825fbea-7e33-498e-8cda-2020a840633a
4e54951b-b7d8-4c32-9d76-a65291c3fd3f,54fea194-4220-40ff-83dd-00c5a946dc25,c33e547a-b10d-4f53-848b-ccaed693383b,54fea194-4220-40ff-83dd-00c5a946dc25,UNSHORTLISTED,2023-11-08 06:41:53,2023-11-08 06:41:53,54fea194-4220-40ff-83dd-00c5a946dc25,54fea194-4220-40ff-83dd-00c5a946dc25
4ed3a8da-af0f-4cf8-a0f0-99650b851c15,9e11456c-f0f6-48c7-9cbf-6f4447379727,68e4b62d-9692-45e0-9dd5-c97f42abd63a,9e11456c-f0f6-48c7-9cbf-6f4447379727,UNSHORTLISTED,2023-10-04 03:20:49,2023-10-04 03:20:49,9e11456c-f0f6-48c7-9cbf-6f4447379727,9e11456c-f0f6-48c7-9cbf-6f4447379727
4ef1d4c0-bd56-4641-9bdd-3d54c1fbb723,225f0fcb-938d-4cb2-a61f-02565cd25cd0,c2e1bd4e-1a74-4f7d-b9ec-d0da56ede3ee,225f0fcb-938d-4cb2-a61f-02565cd25cd0,HIRED,2024-06-26 12:08:05,2024-06-26 12:09:15,225f0fcb-938d-4cb2-a61f-02565cd25cd0,225f0fcb-938d-4cb2-a61f-02565cd25cd0
4f1b276e-e57d-474b-863c-981e2c1c1a52,54fea194-4220-40ff-83dd-00c5a946dc25,cda6e278-cd10-4c67-9e0b-92918d96ea4e,54fea194-4220-40ff-83dd-00c5a946dc25,COMPLETED,2023-12-06 12:00:12,2024-02-16 08:45:13,54fea194-4220-40ff-83dd-00c5a946dc25,54fea194-4220-40ff-83dd-00c5a946dc25
4f60aac5-8b03-4aa9-8fa2-558c5743c799,9ef631ff-82ef-4021-a289-e88a4ecd2034,d2f640d4-7ba4-4242-95fa-67bdd8ba5a7f,c8367fc3-d459-4b83-b48b-37521e6d4795,UNSHORTLISTED,2025-04-16 07:18:35,2025-04-16 07:18:35,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
50240127-8fdc-4bb0-9531-7af21e0506c6,6de24c94-6486-4a16-95d0-404ce86f6034,506cce63-663d-4390-b313-149cb5630551,6de24c94-6486-4a16-95d0-404ce86f6034,INTERVIEWING,2024-04-17 09:40:36,2024-07-18 09:54:47,6de24c94-6486-4a16-95d0-404ce86f6034,6de24c94-6486-4a16-95d0-404ce86f6034
5096003e-e148-49cf-9bc6-4fee69382e29,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,d15c1683-84f5-47df-bb34-4a101177ef19,61703f25-0098-4ed7-bc9f-e8f65e8953f8,SHORTLISTED,2024-08-27 12:12:53,2024-08-28 14:30:02,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
5209c023-2b94-480e-b37c-5c7c0b4d5b12,33b084f8-5018-401d-a23e-352419099be5,725c372a-2770-4658-82e4-824534bd4105,33b084f8-5018-401d-a23e-352419099be5,COMPLETED,2024-03-19 09:23:05,2024-04-05 06:50:38,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
52468dfb-ccb9-49b0-a8f3-3603b039cb82,54fea194-4220-40ff-83dd-00c5a946dc25,4c903ac1-c5cd-4067-8bc4-cb5faeef7890,54fea194-4220-40ff-83dd-00c5a946dc25,INTERVIEWING,2024-02-12 09:29:21,2024-02-12 09:29:49,54fea194-4220-40ff-83dd-00c5a946dc25,54fea194-4220-40ff-83dd-00c5a946dc25
5272b809-aefd-4dd8-bfa7-050484f99b57,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,04731993-ecea-4eb1-9114-a2d30f85f9a7,61703f25-0098-4ed7-bc9f-e8f65e8953f8,HIRED,2024-04-24 07:13:07,2024-04-24 07:15:09,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
52d2531b-6bb2-4691-9a5c-2b8b288cd48a,c0034241-97a3-4d0b-9e28-2749df940e97,89229eb5-0255-421f-a3ea-a153e31b954a,c0034241-97a3-4d0b-9e28-2749df940e97,OFFERED,2024-06-24 11:18:47,2024-06-24 11:19:11,c0034241-97a3-4d0b-9e28-2749df940e97,c0034241-97a3-4d0b-9e28-2749df940e97
52dd248f-ba0b-48b6-a00f-be93a23266b4,33b084f8-5018-401d-a23e-352419099be5,6eb74e87-fec9-484f-8216-27b1090c9462,33b084f8-5018-401d-a23e-352419099be5,HIRED,2024-08-02 10:30:09,2024-08-02 10:30:37,33b084f8-5018-401d-a23e-352419099be5,33b084f8-5018-401d-a23e-352419099be5
53048f3c-25a3-4d18-a3fc-bfc863803888,1ec5afe3-043f-45dd-8f4c-7a84d55db398,5e6aecc3-a0ee-4beb-8b58-e94532f02ba9,1ec5afe3-043f-45dd-8f4c-7a84d55db398,TERMINATED,2024-02-16 07:19:15,2024-02-16 07:26:46,1ec5afe3-043f-45dd-8f4c-7a84d55db398,1ec5afe3-043f-45dd-8f4c-7a84d55db398
54ed7d48-d1fc-4580-a451-e937b9ce744c,97f643e5-b5b2-43a2-9c7a-ae9743219120,d476af5f-0c72-4957-9557-901d6eecb87d,97f643e5-b5b2-43a2-9c7a-ae9743219120,HIRED,2024-04-19 05:45:10,2024-04-19 05:46:42,97f643e5-b5b2-43a2-9c7a-ae9743219120,97f643e5-b5b2-43a2-9c7a-ae9743219120
5534efae-9f84-4538-9c40-9da7425e4f1e,67ef48a7-3430-4c29-873e-75cee189c472,67bd3bbe-0a5f-4667-ac3e-0cca69863c8f,61703f25-0098-4ed7-bc9f-e8f65e8953f8,HIRED,2024-07-17 11:46:06,2024-07-17 11:46:32,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8
