id,created_by,created_date,updated_by,updated_date,approved_date,cost,requested_date,status,client_id,jobsite_id,payment_milestone_id,payment_milestone_bid_id,project_detail_id,subcontractor_id
46c393a6-ae2e-45dc-8a45-acf16ed62a32,NULL,2025-04-29 12:09:59,NULL,2025-04-29 12:31:58,2025-04-29 12:31:58,134800,2025-04-29 12:30:09,APPROVED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,d246baf6-0d26-44d0-b3b0-3927ba6fb826,14f1018a-53f6-4534-a990-a47eeedcd1c2,322ab6dc-5adb-41ad-99cb-ebd550a9a64c,5e4b099b-929c-4436-bfb0-a810ad2c367f,2dc73d61-8642-42b9-bcea-817ee1d1abbf
4826ad67-b59d-436a-a9fb-ed3840c9e339,NULL,2024-02-06 12:11:19,NULL,2024-02-06 12:11:19,NULL,793.4568835098336,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,8482de24-88bf-46c8-8bb1-7cc0b240730a,c03acb79-dd61-405d-99c9-6623f5410576,d3547ba8-90cf-4aed-aec5-585c03633f67,295c0732-5668-4a25-a092-ac9cc4d667fc,c1e99329-85c4-457f-9e56-40760d57aff5
48958704-78bc-4539-811a-96b4cfc66f20,NULL,2024-08-22 11:58:46,NULL,2024-08-22 11:58:46,NULL,1111111111,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,c67cd12e-b7d0-4782-a2bf-2a3310abe3a6,9fa64420-2821-45d8-8e71-bc63db407c8c,NULL,80629f4f-38b6-4665-b00d-1931b08682b1,a3d2b1e9-d64f-46b7-85f5-af83442a5547
49ce3211-b082-4c3d-9125-9549201f1955,NULL,2024-02-12 06:38:30,NULL,2024-02-12 06:38:30,NULL,47,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,54216908-e64b-45ab-bca2-32b457136adb,b0d0ee46-ec33-4845-87e2-5f04900d92fd,3500c4e6-8992-45d8-845d-146a3c51e403,2e402574-1412-4b09-a72c-3b5f821f0fd7,a3d2b1e9-d64f-46b7-85f5-af83442a5547
4b179471-d541-43ea-83c7-d5cceb7f999d,NULL,2023-12-04 09:44:47,NULL,2024-02-09 08:37:11,NULL,1230,2024-02-09 08:37:11,REQUESTED,c8367fc3-d459-4b83-b48b-37521e6d4795,1c953cbc-b87d-4c2d-ac23-23530729ff48,e1a35bf7-9051-4bea-88f5-5b3af442a376,c6fe29f2-0236-4966-b51f-055d07023f0b,523099aa-3dc0-4ef9-9747-e948da12286f,a3d2b1e9-d64f-46b7-85f5-af83442a5547
4c9333d1-d9ed-4973-b65a-0dbf02c28eac,NULL,2024-03-14 10:35:33,NULL,2024-03-14 10:35:33,NULL,88,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d92f0545-86d7-4fed-afe2-d1820fa9e4b8,b76e37a7-b592-4d6e-a991-e74f6f85b2c7,NULL,d9ed2f64-4f9e-4da8-ad9f-b4e1eacc4e57,a3d2b1e9-d64f-46b7-85f5-af83442a5547
4cbb0e27-7037-4ca6-8d43-0f4d571dbae5,NULL,2024-06-14 10:24:58,NULL,2024-06-14 10:24:58,NULL,29700,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cabbfb36-bed4-4d8e-9e29-821172b7626e,4b9677a4-c4a6-4ea3-bcc8-bfd59632c258,NULL,f1f0047d-c246-4dd3-a40d-25ea4c582036,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
4d2cf87b-755f-44fe-932a-947cb965ba3f,NULL,2022-11-29 13:14:46,NULL,2024-01-24 10:22:25,NULL,230,2024-01-24 10:22:25,REQUESTED,c8367fc3-d459-4b83-b48b-37521e6d4795,225e0d98-8eb2-4b85-a3da-5dd7831a9652,bf5cea29-3b59-4b57-962d-a4a1a332e568,NULL,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547
4db63fca-f334-454d-a13a-43623508e68b,NULL,2025-05-06 04:11:59,NULL,2025-05-06 04:11:59,NULL,684.2,NULL,NOT_SUBMITTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,38517562-0282-47e0-ac50-f005018f4fea,368495cd-e6db-4b79-b4c8-9bce860e2afa,2fb9e964-6ad5-442a-a970-7e71812959b1,e9139b84-65a8-461f-bb88-e64e0b85dc12,6fdfa82e-6825-4658-a162-a518011bffd8
4e14e307-ad8a-4738-b052-96e4dea42b62,NULL,2024-04-10 04:50:38,NULL,2024-04-10 04:50:38,NULL,570,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,300c48c0-31c2-4df7-b490-fb034109d4c8,34afe26f-fc1c-42f1-a030-b9195313a072,b314bd73-b17a-4f69-a20b-4084ef2a877f,93d63c2d-494b-4c93-ac77-118985684716,8e9967a6-5915-45d4-a25e-11b1876d18df
4e60bcec-2cc4-428f-aac2-8e3b237d10d4,NULL,2024-02-12 06:38:31,NULL,2024-02-12 06:38:31,NULL,18.8,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,54216908-e64b-45ab-bca2-32b457136adb,fc0eb622-3012-4be5-a032-aa6175b7c76b,c7934400-6057-45ce-812b-74aecf2896df,2e402574-1412-4b09-a72c-3b5f821f0fd7,a3d2b1e9-d64f-46b7-85f5-af83442a5547
4ecba98c-7559-40ab-b533-529589e6eeb1,NULL,2024-08-23 07:10:39,NULL,2024-08-23 08:57:12,2024-08-23 08:57:12,10,2024-08-23 07:14:37,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,3094bfa9-7c54-4fc6-948a-77e9446153cb,dc9be294-b3f3-45b2-9fa2-1dfff343d71a,b5af4fb6-8c02-4b71-b695-f9c144588062,cc5a0eac-5ea5-4933-a32a-9eeee062dcc9,73c35bda-c637-4513-a758-b9491df12540
50b97290-4544-47d4-8a91-bc8b5165a51d,NULL,2025-04-29 12:09:59,NULL,2025-04-29 12:31:58,2025-04-29 12:31:58,134800,2025-04-29 12:30:35,APPROVED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,d246baf6-0d26-44d0-b3b0-3927ba6fb826,1a12d0e8-c297-46eb-9533-920ab82f9d7c,2ff9531e-a622-47c6-b34b-1741cb162554,5e4b099b-929c-4436-bfb0-a810ad2c367f,2dc73d61-8642-42b9-bcea-817ee1d1abbf
515e2c0a-1f16-47c5-9881-535ee7d369f5,NULL,2024-04-16 12:47:10,NULL,2024-07-02 06:23:23,NULL,10,2024-04-19 03:42:01,REJECTED,c8367fc3-d459-4b83-b48b-37521e6d4795,e98ac30e-90fd-43b4-a570-b6b12636ee96,8922d94f-8e22-4378-877e-6180f4db6edd,3e9e82a2-7458-474d-901b-5e72f888e0e7,aba3ae84-f285-4d0c-b258-7a221cc8710e,73c35bda-c637-4513-a758-b9491df12540
527aefc6-12f0-4697-a1a4-dc8840a3a887,NULL,2024-06-18 04:29:42,NULL,2024-06-18 04:29:42,NULL,789,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,6b5fcb6f-80f1-418e-9dbb-31e883de2c92,7514a9d6-5b06-4d22-8cf8-a0bb1712c0ca,e6a1873e-08de-45ec-9221-57e0589cdd0c,12db7f88-4136-41c0-bac9-41c07854b721,a3d2b1e9-d64f-46b7-85f5-af83442a5547
528a5f93-b293-4b4f-9dc6-c7f89e9d78c1,NULL,2024-02-14 09:44:37,NULL,2024-02-14 09:44:37,NULL,6516,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,e115e989-756f-45dc-aa89-9cf09219de8f,78ab8427-6870-4408-b38d-4c5638483821,be47ff85-a51f-4646-9152-27ad7b766fd9,1b4ffaa9-3d22-4697-8e90-a5913696fbb0,a3d2b1e9-d64f-46b7-85f5-af83442a5547
52c6b8d4-03fa-40f8-81f9-9460caa9687e,NULL,2024-03-27 04:34:04,NULL,2024-03-27 04:34:04,NULL,100,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cabbfb36-bed4-4d8e-9e29-821172b7626e,7ba936fc-695a-42f7-93d7-db670b69d813,6a03fd1d-94ba-432c-adfa-64d8b3489fda,f1f0047d-c246-4dd3-a40d-25ea4c582036,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
530ab646-11a3-4332-b0a8-0e88da54fbfc,NULL,2024-03-27 11:32:30,NULL,2024-03-27 11:32:30,NULL,100,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,4618b00b-4c75-44dc-b364-e07e3d7745e6,6b41ffa1-bfc0-43ab-a8a7-1b250a76d831,10f572c5-e548-47ed-8063-bb35c9888348,13f49391-29a6-4891-be96-023ebc5d25b2,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
531454de-4f1a-4098-8f08-6f483b6c449b,NULL,2023-12-28 09:08:02,NULL,2023-12-28 09:08:03,2023-12-28 09:08:03,1569,NULL,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,e29bc997-04d8-431f-9ec4-3c690ddb3ffb,cca0978e-1ac6-44a5-8643-6d6beecd7abb,4d19d572-dc16-4c96-b4ac-6a0dc60db207,5437d361-6ede-432b-b899-f4b4999b664a,a3d2b1e9-d64f-46b7-85f5-af83442a5547
536a1192-09f1-487c-acdc-0042e1280d5a,NULL,2024-04-17 11:02:18,NULL,2024-04-17 11:02:18,NULL,89,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,081e9d7f-4d46-4d58-87a9-5771b083de50,64a695ca-0a2e-4e6a-bba0-b2f822886f0b,f679911a-43f9-47dc-b1b6-889a9feebe49,30bcf14f-a0e6-4a3d-b86a-7c42b5ebfb61,8e9967a6-5915-45d4-a25e-11b1876d18df
53b1b6e4-2ed9-4483-915c-86ef9e923bb9,NULL,2024-01-23 05:10:48,NULL,2024-07-04 06:49:38,2024-07-04 06:49:38,355,2024-06-07 10:47:53,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,614c7509-26a4-44e1-a0c0-ce4ce0805876,b32c9fbd-ba83-484f-ac5a-a6e1329e710c,d25cfa99-d087-4ff2-bf1d-87586f8468e1,0eb192bf-715c-43d9-bc38-22c2a5744c83,a3d2b1e9-d64f-46b7-85f5-af83442a5547
55c26cdb-d923-46dd-8a3d-6de78e21ba56,NULL,2024-08-28 09:21:51,NULL,2024-10-30 11:25:32,2024-10-30 11:25:32,12333210,2024-08-29 08:56:43,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,49a53b14-21ff-44b0-8eb1-c6efb304ea27,49d15a52-a99f-4049-8b8d-968ac1e01723,NULL,7f1d525e-5f18-46ce-9a46-9388a2d8b013,73c35bda-c637-4513-a758-b9491df12540
5770e29c-9ec4-4c3f-83fc-b9d0066388fa,NULL,2024-07-08 10:36:33,NULL,2024-07-08 05:58:35,NULL,15485,2024-07-08 05:28:24,REJECTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,003ec9d3-79a4-4275-9cdb-a3e33ba4ab47,5ab2026f-fddb-44df-b1b7-7f49ea25d3fe,8b7c66ba-6b9e-4721-9038-fbc20235d12d,1b0d48c5-65c8-4dd7-9db0-39107ab86773,73c35bda-c637-4513-a758-b9491df12540
579a43e5-d62d-4bd6-9147-2877aab687c0,NULL,2024-08-22 05:44:46,NULL,2024-08-27 04:15:09,2024-08-27 04:15:09,15555540,2024-08-23 09:29:59,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,8bb947b1-1d3e-4538-9327-acac31a85a94,NULL,78f3ee77-0d06-4391-85a5-bb36eca4a377,73c35bda-c637-4513-a758-b9491df12540
581ecfaa-15c4-48d0-9135-61be8b38160e,NULL,2025-04-29 11:40:55,NULL,2025-04-29 12:31:58,2025-04-29 12:31:58,188000,2025-04-29 12:28:43,APPROVED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,87a364a5-c7b2-4f94-8897-35d5bb8453e0,1334b8f9-8ee6-4712-9710-fb1ce28cb63b,8088a9f8-ff85-4026-9398-267ed42d6bd2,5e4b099b-929c-4436-bfb0-a810ad2c367f,2dc73d61-8642-42b9-bcea-817ee1d1abbf
58f771dc-daee-41e7-a557-2136bc3fb0d1,NULL,2024-04-19 09:23:01,NULL,2024-04-22 09:14:45,2024-04-22 09:14:45,100,2024-04-22 09:08:27,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,94d74a2c-b1ad-47fa-a404-466ec6a85d6d,0f3fa493-7721-4f34-b17c-892453c1761c,78f30ac5-a688-4420-9591-36610a81dc8e,8a4ca246-05a8-480c-a234-23590d22cfc8,8e9967a6-5915-45d4-a25e-11b1876d18df
5938c1ed-d95b-49a4-9de7-fde70e3a4616,NULL,2024-04-18 06:45:03,NULL,2024-04-18 06:45:03,NULL,852,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,989fdb44-0c9e-4111-b7ea-7d63172a118e,5d7f5358-75b8-4270-aa81-4096d9378241,4300895f-e9af-473e-be90-31fc3826c334,0fdf5fbd-b395-4da2-85c1-90e89d48d4ec,8e9967a6-5915-45d4-a25e-11b1876d18df
59c2d980-0110-4ff5-af67-3515411fba54,NULL,2024-02-07 06:59:10,NULL,2024-03-26 09:25:37,NULL,455,2024-03-26 09:25:37,REQUESTED,3f8eb79e-f046-4317-adee-7b916a3ee09e,4a03fcc9-d550-4d16-b07f-2bbd27eeca38,01e9ba68-cc0c-4641-bd99-95687d8ec6b8,cf9559d9-3ddc-404d-82ec-21dab9a44b34,1100b8d8-042d-42bd-af32-1b7195a32e03,73c35bda-c637-4513-a758-b9491df12540
5ac95b44-8142-4bf3-86ba-deb466b0b496,NULL,2022-12-13 08:13:26,NULL,2022-12-13 08:13:26,NULL,5000,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,930e710e-f6e4-4619-bb54-cc629278fa05,f81f31c2-669c-4170-92e1-16caa617d615,5eed5383-e219-4ef2-88f3-cbe1fed083e6,30c1d4e3-cfb6-4e3b-9acb-1465373ae3b8,bfe47d0d-3682-4536-8d0b-cb82274ae3dd
5b00a851-1caf-4299-9adf-5759038e8465,NULL,2024-03-18 09:47:37,NULL,2024-03-18 09:47:37,NULL,12,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,344c5256-d6dd-43a4-9c54-dabdc3d6dd65,dd109df1-dae4-4a97-8163-d3179ab83d55,NULL,09531cee-0999-4bce-af00-33fecde29b31,c1e99329-85c4-457f-9e56-40760d57aff5
5b3c16f4-69e1-4bac-b698-32ee6b866228,NULL,2024-07-03 09:32:05,NULL,2024-07-03 09:32:05,NULL,672,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,dc43b3d7-b2e0-459e-87b7-9fa301a8b83e,6ae6377c-a4bc-408a-8707-102a75b8e539,d4c2d852-be3b-40df-8249-dd07fc247e30,0ee0d217-8bea-4cc9-a706-7db84a2cd1ae,c1e99329-85c4-457f-9e56-40760d57aff5
5c231e6a-2351-4684-9d0c-7ebade77ddc4,NULL,2024-05-23 04:10:01,NULL,2024-05-23 04:10:01,NULL,799,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,625c52eb-d218-40f7-a730-45aa055f7e2d,ac501ba1-b77c-4542-847c-a40df4311c6e,7aff9884-9b90-4cc2-b34b-e9468a9daebf,d78e3c78-00fe-4e8d-9cd7-26030600aae4,a3d2b1e9-d64f-46b7-85f5-af83442a5547
5d875b79-a06e-4818-b04b-4bc17f1edf15,NULL,2024-03-27 11:54:32,NULL,2024-03-27 11:54:32,NULL,0,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cd86a8f5-f819-4080-87dc-b6cc41e25e40,d7b564ee-6eaf-438f-8eeb-f571255d3a9b,NULL,a45251cc-3fb0-4a09-9672-3445e4f481d1,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
5e86f342-2674-41b9-8b5e-c70526c3a79e,NULL,2024-08-22 11:42:58,NULL,2024-08-22 11:42:58,NULL,666.6,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,05f9afc2-65f5-45f8-859f-63732cd943cd,f997ddd5-ffbc-4454-ab8c-6eee89885fce,NULL,1c01fdee-119b-4d6d-9635-628c6c9f9586,c1e99329-85c4-457f-9e56-40760d57aff5
5f80552b-98f5-43c2-b7ef-ff42d877d6d9,NULL,2024-07-09 06:20:47,NULL,2024-07-09 06:20:47,NULL,13,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,c6f01212-de02-489f-a2ab-a34a751ce433,24fce788-1e2a-4c08-9a47-582ffd85d21a,677cadfe-6369-44ec-84d0-b78c2871f176,ec95f6f5-436c-4f9c-929a-22e6f8d4d595,c1e99329-85c4-457f-9e56-40760d57aff5
60949a78-a3c5-4aed-8a7d-f904dc4722c6,NULL,2022-12-30 03:31:43,NULL,2022-12-30 03:37:28,2022-12-30 03:37:28,130,2022-12-30 03:35:58,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,6eddd06e-9a82-47d6-a637-6293f54c8aff,c42650d4-23b5-409c-9c40-0d7f5350be2f,7838fa48-9adf-4bf3-b807-2c69c907b2c8,135034a9-f588-4d37-9b56-bdf72b04557e,a3d2b1e9-d64f-46b7-85f5-af83442a5547
61a46b49-10f8-4dd4-aab9-5b3afba76412,NULL,2024-07-04 05:24:01,NULL,2024-07-04 05:24:01,NULL,842,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,a0da9ee2-0ec9-4a7b-b48f-68b289069728,611ea6c5-82df-4b55-8bf6-37ce99ffadf2,ceb46d22-a3a8-4a74-86c7-58e9108dea7a,d928096a-9b2d-4119-8a05-bad12bc9dcc2,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6469776b-6c9c-45db-90f2-5a48c4fb16d8,NULL,2024-04-03 05:17:52,NULL,2024-04-03 05:17:52,NULL,454,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,7f6d4559-77b3-4bab-98cd-1e67c166caba,1707d621-a2e9-4a71-8faf-9f709371763b,38f644d7-1369-41bf-a1ed-90f1c686b42f,b6bc019c-1822-48d9-9f74-c1b4fd9a4fc5,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
64da1f74-0a14-4acf-83e4-f0ee823e64b8,NULL,2024-04-18 06:55:50,NULL,2024-04-22 12:22:20,2024-04-22 12:22:20,463,2024-04-18 10:50:01,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,db8b27cc-07e5-4b51-91d6-7831d61fc365,b746b1bb-7d30-448a-b99d-539627487d15,df0c03d3-f0ac-4949-ac31-f83e8dc75869,87adab77-a29c-46ae-ae92-ce3bcc9b8234,c1e99329-85c4-457f-9e56-40760d57aff5
65eb26fb-c62c-45ec-a7b7-85b95f9cdee2,NULL,2025-05-06 04:11:59,NULL,2025-05-06 04:11:59,NULL,684.2,NULL,NOT_SUBMITTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,38517562-0282-47e0-ac50-f005018f4fea,8b4f54d4-4483-4de9-ba07-7c4304dcdcfc,59d08e2d-c365-432b-8d62-5614acde1344,e9139b84-65a8-461f-bb88-e64e0b85dc12,6fdfa82e-6825-4658-a162-a518011bffd8
66846519-4b7f-4d18-b67a-420ca3a2b85b,NULL,2024-04-05 05:20:14,NULL,2024-04-05 05:20:14,NULL,45,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cb6f07ac-1b56-4e30-a758-9d720a8f56ab,e4451052-84de-4aca-8627-664f324584d2,b067f9f3-bb80-406c-9dee-dc837b5a643a,4d84d492-4f82-40c9-9378-143e834c9965,73c35bda-c637-4513-a758-b9491df12540
67127a28-19ba-4368-9395-329bdfd10d35,NULL,2024-08-01 13:03:35,NULL,2024-08-01 07:44:43,2024-08-01 07:44:43,10000,2024-08-01 13:05:27,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,f8977d94-47fc-49bf-aad2-1ade9ae69630,e869db4e-7703-43e3-b2e4-f431db83d561,0cb4e6a7-1f8c-4a55-a3b8-8d20dcd9cf0d,9f6a219b-206d-48b1-9a5d-2111e2bac0a6,a3d2b1e9-d64f-46b7-85f5-af83442a5547
674affaf-9385-483c-b4e2-b5f3e66c45fb,NULL,2024-05-23 04:09:45,NULL,2024-05-23 04:09:45,NULL,954,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,00a056af-de3b-442e-af67-eacbe41b8492,fc63cca8-4f83-4dbe-b25f-dbce9126a55d,7ee1e7f6-68d7-4f0d-9d69-0f87d5ed4c51,31fd0781-f3b3-4773-a193-577192a310b3,a3d2b1e9-d64f-46b7-85f5-af83442a5547
67bba83d-31c4-487d-bddb-285917101fdf,NULL,2024-03-26 08:53:15,NULL,2024-03-26 08:53:15,NULL,500,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,b844a4fc-8cdd-432e-9a86-458127acc811,21ba9b15-c35c-4272-a640-f23c86768a2e,20399b92-34f9-41fd-9e0d-28b730cadb58,e0b26f31-7f88-4ac9-b844-1d2803508a5e,73c35bda-c637-4513-a758-b9491df12540
6801b835-2b5a-4f57-848a-4f8afff7c3d6,NULL,2024-07-04 09:18:59,NULL,2024-07-04 09:18:59,NULL,22,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,2c776496-e87e-4c1a-8dae-1a96dd7ad305,312a724f-7f81-49a6-b066-0a4d192e5dfd,00b9aca5-2d25-4194-aeb7-34967995d2ff,b74f8ab2-a030-41a5-9c8b-c408953e7b2c,c1e99329-85c4-457f-9e56-40760d57aff5
6809bb2e-1459-4bce-be1b-7b1259271911,NULL,2024-04-17 10:45:48,NULL,2024-04-17 10:45:48,NULL,545,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,de8528c8-c259-4479-8631-1dd55bf8e478,173d0e20-faa6-4339-bc1a-cb41e5dcb8a4,5670ddec-ebae-48c1-bb46-ca154fa8f766,30bcf14f-a0e6-4a3d-b86a-7c42b5ebfb61,8e9967a6-5915-45d4-a25e-11b1876d18df
6955bdf8-6706-4c48-9811-a794af996256,NULL,2024-07-03 09:02:04,NULL,2024-07-03 09:02:04,NULL,15152,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,df12bc0b-bf83-4d8d-94ee-a1b820afcb4b,66b9cfff-ae36-41ca-af7b-c275723355e7,00b6e443-40ab-4f70-bb96-1025624fac4d,220389bf-0baa-45f3-9d16-a598ddb4aec7,a3d2b1e9-d64f-46b7-85f5-af83442a5547
69f025f7-ccee-4e00-b5f3-2ce768430d77,NULL,2025-04-30 06:00:54,NULL,2025-04-30 06:39:34,NULL,660.2,2025-04-30 06:32:17,REJECTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,a5bc1de9-9df3-4259-8b1f-8e9f81e90be9,8d22b1f4-5f18-48f1-bbdb-f6cfccb06311,1454eeb8-1b98-4930-9d8d-d2383e8973a4,64c1e657-18d7-4898-9bba-836061f604bc,6fdfa82e-6825-4658-a162-a518011bffd8
6bbe2343-f9ca-433f-a4e6-14428799b7e6,NULL,2024-07-03 12:09:25,NULL,2024-07-03 12:09:25,NULL,663,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,3b1215d9-deac-4acf-879b-e26c39e7d3b5,3a8ade22-8e95-4058-a91c-7df9cd109b7a,b0b48ad2-b349-4cff-85cf-6ad349f8abf6,6cbf7054-9032-47ad-ad64-101f47664211,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6c2f4266-7435-4c66-94a8-296876de63ea,NULL,2024-07-03 10:35:37,NULL,2024-07-03 10:35:37,NULL,449.1,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,40df7dbc-1771-4bb7-9b9b-c5d46e942ca0,df69d5fe-0ced-43d8-ace7-c30d41fb8baf,37726f7c-2295-4552-a341-ad9f3eeaf7ea,720fac53-bab1-47a1-a671-c82a39dfa494,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6c5f326b-87f7-4c3b-9f58-3571237f072f,NULL,2024-07-04 09:13:57,NULL,2024-07-04 09:13:57,NULL,16.5,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,8c0fd34d-84bd-450e-8b51-dd6252562f8f,14a7e9bc-204c-4065-9ef8-af87905a7424,a144e6dc-baf5-4de4-98dc-85a2e91e269f,02b23843-8112-4d77-9167-21eaf22476e1,8e9967a6-5915-45d4-a25e-11b1876d18df
6c9fe2f8-d23d-41ee-9839-43b1ebfda515,NULL,2024-06-26 09:04:49,NULL,2024-06-26 09:04:49,NULL,4450,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cbc7000e-bf7e-4d49-b3d6-bddfc8748ebf,ef9f1dc3-f28c-4f02-b011-36c0003d174d,351c1398-862b-48e1-9035-4ead7c4b8ec0,7c657fc0-ddcf-428c-a889-729636f6badf,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6cf65b2c-b32c-412f-abfd-1f211170ad73,NULL,2022-11-29 13:03:37,NULL,2022-11-29 13:03:37,NULL,220,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,225e0d98-8eb2-4b85-a3da-5dd7831a9652,653d2a6a-e9f5-4c3b-bd48-c9acbc27a2b6,2575f6c7-2bfe-4b94-905c-a0ef7307a27d,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6e2a5210-3fdd-471e-8a24-37dc7f761dfa,NULL,2024-07-17 04:27:25,NULL,2024-07-17 04:27:25,NULL,1200,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,79985159-46d0-4693-a449-8cf991711b21,08e422c1-77b7-44ad-904e-f81e690268ea,NULL,74786ddf-5455-4bba-8d1f-f987c255d644,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6e9e8be3-83e0-43f2-90ac-06b4f8b25e2b,NULL,2024-03-14 08:49:07,NULL,2024-03-14 08:49:07,NULL,66,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,6eff64a7-4ce2-4d4f-b1f3-f91bdf6593d8,1718f1dc-b554-4316-8cbb-5bf9e0ec7123,NULL,a3a4a538-2664-4932-9566-1971ed4bf038,c1e99329-85c4-457f-9e56-40760d57aff5
6ea9a89e-debf-4ccd-b774-7102f851db9b,NULL,2024-02-28 12:31:00,NULL,2024-02-28 12:31:00,NULL,6566,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,54a63933-c783-4704-a449-f67a5bf81d38,2678a7a9-5252-412d-9d8a-4875dc73c55b,27b1494d-3a30-4f9d-a4ec-92ec585bceaa,8b7d2cbc-9c5f-4d42-a390-48f2f69a89fb,a3d2b1e9-d64f-46b7-85f5-af83442a5547
6f1ae9f9-8213-4dc4-91a7-a114a75f21f7,NULL,2024-05-09 09:19:40,NULL,2024-05-09 09:19:40,NULL,156,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,db8b27cc-07e5-4b51-91d6-7831d61fc365,a5e21c62-dbab-4d9f-a5b0-9850c4d50466,NULL,87adab77-a29c-46ae-ae92-ce3bcc9b8234,c1e99329-85c4-457f-9e56-40760d57aff5
