id,created_by,created_date,updated_by,updated_date,status,job_detail_id,user_id
c8690aae-8dda-43f7-8913-05f326840d65,NULL,2022-12-15 12:36:57,NULL,2022-12-15 12:42:32,ACCEPTED,f783e5d5-b9bf-40a4-bbb4-0f1cf6b8719d,9e11456c-f0f6-48c7-9cbf-6f4447379727
ccb2253b-4458-4b52-ba5d-206ad0a44866,NULL,2025-04-15 06:08:41,NULL,2025-04-15 06:08:41,PENDING,7e86b315-f215-4b60-8129-8aff3155327b,54fea194-4220-40ff-83dd-00c5a946dc25
cd4bd512-a195-4762-9804-b141323afe0c,NULL,2023-04-24 05:52:55,NULL,2023-04-24 05:52:55,PENDING,17cb0d77-8169-4f01-a7bd-e019cf08d7eb,4a3d5b1d-8455-4f21-896e-1fcea6805aff
cd95403f-ddaf-4521-aab2-9eab86a01368,NULL,2022-03-17 09:50:03,NULL,2022-03-17 09:50:03,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,676c65b7-643b-4275-9503-e6ebd1afc555
cee8f26b-baa1-409e-84b7-96ad83ee7def,NULL,2023-07-17 12:43:01,NULL,2023-07-17 12:57:02,ACCEPTED_PENDING,c43a2d4e-a72b-4b04-b7cc-e639b0c23ad1,54fea194-4220-40ff-83dd-00c5a946dc25
cfddcd9c-6fde-493d-8566-90242321edf6,NULL,2025-04-15 06:36:05,NULL,2025-04-15 06:36:05,PENDING,acafdca6-623f-4a89-b94c-728b87fbea97,76211607-56c2-4164-945e-598a719b7574
d1cd2561-c6f8-44db-ad37-87b802c33879,NULL,2022-04-01 09:45:06,NULL,2022-04-01 09:45:06,PENDING,75c58e2f-9889-47ad-a2f9-d05d72fb18b6,03
d23020e5-fa2d-4596-a2ef-9ab3d2551140,NULL,2022-02-16 07:52:38,NULL,2022-02-16 07:52:38,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,307416ef-725c-4fb8-8a89-58d5bb01e2fd
d26b3560-d43f-4c76-b3e4-17c367ba3844,NULL,2022-12-16 09:34:50,NULL,2022-12-16 09:36:06,ACCEPTED,9bc5f2de-e363-4eda-b060-b5db7bc0bc69,54fea194-4220-40ff-83dd-00c5a946dc25
d31d7e58-dcbb-4e3e-9767-3fafbac78551,NULL,2023-05-19 07:14:46,NULL,2023-05-19 07:14:46,PENDING,9749aeb2-00a7-45bc-be40-7c287a36105a,03
d5f27253-1cae-4c66-a533-dd19f428f94e,NULL,2023-03-15 05:48:53,NULL,2023-03-15 05:48:53,PENDING,ba78b26d-67c8-4002-a6d7-d618ead42ba5,c0f45f6f-019e-4730-935a-008177050ae9
d65da8ab-4582-4721-82d9-d5c1f8914046,NULL,2022-03-24 10:29:30,NULL,2022-09-01 04:48:44,ACCEPTED_PENDING,d4d01bcf-a39a-4887-a72f-67ee4da3df28,9e11456c-f0f6-48c7-9cbf-6f4447379727
d7d2dc80-139d-43f0-983f-a6db76d1f1e4,NULL,2023-06-19 10:34:01,NULL,2023-06-19 10:34:01,PENDING,0956578a-cce4-45f2-9510-1faa596a0465,c029663b-054e-4074-9ff6-239b50999809
dad097e8-3d21-4346-bca3-8474207645a1,NULL,2023-08-04 05:37:03,NULL,2023-11-07 04:16:53,ACCEPTED_PENDING,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,9e11456c-f0f6-48c7-9cbf-6f4447379727
dada9833-782b-4a83-a0c5-053a9f0cead5,NULL,2025-04-18 04:13:57,NULL,2025-04-18 04:17:10,ACCEPTED_PENDING,3b261590-4214-4593-b9ee-9d9b7c96e6b0,51489176-6528-4845-992d-596b0d2b0138
dbba308f-3c5d-4ec5-ba08-0a0dbd5e9e7d,NULL,2022-02-11 08:42:04,NULL,2022-02-11 08:42:04,PENDING,9b24cf08-d5b9-4d83-a2ef-a03df4f16959,03
de3bc912-45ef-47cc-a81c-3d8efd9633b6,NULL,2022-03-17 10:11:43,NULL,2022-03-17 10:11:43,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,c0f45f6f-019e-4730-935a-008177050ae9
df3da354-71ef-45d3-9b40-3e9631778d24,NULL,2022-12-30 05:40:42,NULL,2022-12-30 05:47:30,ACCEPTED,dafcf162-a70a-481c-90a7-1f280aec13c6,54fea194-4220-40ff-83dd-00c5a946dc25
e0252b40-1651-46d2-bcc3-6882c8358731,NULL,2023-03-17 06:54:23,NULL,2023-03-17 06:54:23,PENDING,8c4070fc-b105-4b6b-84d8-1fc51bfd855b,9a7343fd-400c-4d9c-9337-36f169d4d659
e12e054f-e710-4bb3-a467-f17285d37d18,NULL,2023-06-09 07:03:18,NULL,2023-06-09 07:03:18,PENDING,00a19bb0-189c-442e-afee-3eef3a97801c,54fea194-4220-40ff-83dd-00c5a946dc25
e1735eae-f743-4741-bd96-d9507bcca821,NULL,2022-04-01 09:45:10,NULL,2022-12-15 05:16:22,ACCEPTED_PENDING,75c58e2f-9889-47ad-a2f9-d05d72fb18b6,9e11456c-f0f6-48c7-9cbf-6f4447379727
e24e12bf-f3ec-431c-be63-444dfc58f674,NULL,2022-02-16 08:00:47,NULL,2022-02-16 08:45:16,ACCEPTED,9c9b788c-7966-4c36-be35-b161b0f13818,9e11456c-f0f6-48c7-9cbf-6f4447379727
e4f0637f-26e3-43b9-92b9-24e7b77cec8f,NULL,2022-03-17 09:42:20,NULL,2022-03-17 09:42:20,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,7b7695e4-2a43-4c65-b899-58c203fac8a8
e6e9a2d2-cb8a-4810-958d-20addf3c8869,NULL,2021-12-29 10:21:18,NULL,2021-12-29 12:18:40,ACCEPTED_PENDING,1aba3e56-1e37-4a9f-8819-79cf2028bc69,03
e73e4eee-6111-4089-afa4-3f8aba11e4b1,NULL,2022-03-17 10:44:26,NULL,2022-03-17 10:44:26,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,cd195b2d-1546-4edf-8a64-08edf076e2ff
e7fc7ac3-36c0-4c60-a7a8-2746fc19a495,NULL,2023-07-12 14:06:50,NULL,2023-07-12 14:06:50,PENDING,a29aa051-5f72-4b9e-b99a-5976235eb645,c0f45f6f-019e-4730-935a-008177050ae9
ea63f606-8034-4f41-83d3-3cbc5367345a,NULL,2023-06-12 05:23:56,NULL,2023-06-12 05:23:56,PENDING,c54e1708-8e37-4655-bd97-77f0e6fbde88,e5ae0e8b-20d9-4e1b-b07b-55f26600116d
eb4dd99f-4f4e-4119-8d71-ff4bd5e511c4,1459f8aa-5b5e-45f2-9bdc-f3097960a439,2023-05-16 05:39:27,02c45705-3dd6-4df1-af0b-b5fddddf1cad,2023-05-16 05:39:27,PENDING,ff15f488-db86-4772-a835-9761377fec4f,4aabe1f6-d219-4523-aa69-3dbdcbd99f01
f1044aab-5081-43eb-9e66-97c5c71f3d8e,NULL,2022-03-17 10:17:14,NULL,2022-03-17 10:17:14,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,553396a5-e03b-4c05-9879-f173ec1155a6
f32f2f57-1f3e-4d7f-9f1c-697874b0a772,NULL,2025-04-15 04:57:45,NULL,2025-04-15 04:57:45,PENDING,7e86b315-f215-4b60-8129-8aff3155327b,17c8dad4-cace-45a7-a8ac-11123f3b0c18
f52d5be7-c910-4c4d-9431-71da28c3a7cd,NULL,2022-03-21 03:49:37,NULL,2022-03-21 03:51:08,ACCEPTED_PENDING,877adc96-1e3a-42f6-b6ed-82378899d8c4,9e11456c-f0f6-48c7-9cbf-6f4447379727
fb8937f3-06f1-4b47-aacd-5c034bb97078,NULL,2022-03-17 11:30:48,NULL,2022-03-17 11:30:48,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,48c371ab-0804-48d3-bdd8-a3b93e98ccd9
fdec4530-73cf-463f-89fa-01c49c19775c,NULL,2022-02-07 08:02:44,NULL,2022-02-07 08:02:44,PENDING,ef474866-9962-4eaf-9a43-0e9f085ac1ac,03
